"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2020-11-21,"BC","Fraser","Unknown",0,0.14
2020-11-21,"BC","Interior","All",36,29.57
2020-11-21,"BC","Interior","East Kootenay",0,3
2020-11-21,"BC","Interior","Kootenay Boundary",0,0.86
2020-11-21,"BC","Interior","Okanagan",29,22.43
2020-11-21,"BC","Interior","Thompson Cariboo Shuswap",7,3.29
2020-11-21,"BC","Northern","All",17,18
2020-11-21,"BC","Northern","Northeast",4,4.57
2020-11-21,"BC","Northern","Northern Interior",9,10
2020-11-21,"BC","Northern","Northwest",4,3.43
2020-11-21,"BC","Northern","Unknown",0,0
2020-11-21,"BC","Vancouver Coastal","All",93,158.29
2020-11-21,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",14,29.71
2020-11-21,"BC","Vancouver Coastal","Richmond",13,20.43
2020-11-21,"BC","Vancouver Coastal","Unknown",0,0.29
2020-11-21,"BC","Vancouver Coastal","Vancouver",66,107.86
2020-11-21,"BC","Vancouver Island","All",17,17
2020-11-21,"BC","Vancouver Island","Central Vancouver Island",6,11.29
2020-11-21,"BC","Vancouver Island","North Vancouver Island",1,1.43
2020-11-21,"BC","Vancouver Island","South Vancouver Island",10,4.29
2020-11-21,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-11-22,"BC","All","All",654,726.71
2020-11-22,"BC","Fraser","All",433,496
2020-11-22,"BC","Fraser","Fraser East",70,57.14
2020-11-22,"BC","Fraser","Fraser North",87,97.57
2020-11-22,"BC","Fraser","Fraser South",276,341.14
2020-11-22,"BC","Fraser","Unknown",0,0.14
2020-11-22,"BC","Interior","All",49,33.29
2020-11-22,"BC","Interior","East Kootenay",1,2.43
2020-11-22,"BC","Interior","Kootenay Boundary",0,0.43
2020-11-22,"BC","Interior","Okanagan",42,26.43
2020-11-22,"BC","Interior","Thompson Cariboo Shuswap",6,4
2020-11-22,"BC","Northern","All",16,19
2020-11-22,"BC","Northern","Northeast",2,4.86
2020-11-22,"BC","Northern","Northern Interior",13,10.57
2020-11-22,"BC","Northern","Northwest",1,3.57
2020-11-22,"BC","Northern","Unknown",0,0
2020-11-22,"BC","Vancouver Coastal","All",142,162.14
2020-11-22,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,29.43
2020-11-22,"BC","Vancouver Coastal","Richmond",15,20
2020-11-22,"BC","Vancouver Coastal","Unknown",0,0.29
2020-11-22,"BC","Vancouver Coastal","Vancouver",107,112.43
2020-11-22,"BC","Vancouver Island","All",14,16.29
2020-11-22,"BC","Vancouver Island","Central Vancouver Island",11,10.86
2020-11-22,"BC","Vancouver Island","North Vancouver Island",2,1.29
2020-11-22,"BC","Vancouver Island","South Vancouver Island",1,4.14
2020-11-22,"Out of Canada","Out of Canada","Out of Canada",1,0.14
2020-11-23,"BC","All","All",682,745.71
2020-11-23,"BC","Fraser","All",408,508
2020-11-23,"BC","Fraser","Fraser East",44,57.43
2020-11-23,"BC","Fraser","Fraser North",84,100
2020-11-23,"BC","Fraser","Fraser South",279,350.29
2020-11-23,"BC","Fraser","Unknown",1,0.29
2020-11-23,"BC","Interior","All",61,38.57
2020-11-23,"BC","Interior","East Kootenay",0,1.43
2020-11-23,"BC","Interior","Kootenay Boundary",1,0.43
2020-11-23,"BC","Interior","Okanagan",45,30.71
2020-11-23,"BC","Interior","Thompson Cariboo Shuswap",15,6
2020-11-23,"BC","Northern","All",23,20.43
2020-11-23,"BC","Northern","Northeast",2,5
2020-11-23,"BC","Northern","Northern Interior",18,12.29
2020-11-23,"BC","Northern","Northwest",3,3.14
2020-11-23,"BC","Northern","Unknown",0,0
2020-11-23,"BC","Vancouver Coastal","All",177,163
2020-11-23,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",49,33.43
2020-11-23,"BC","Vancouver Coastal","Richmond",20,18.29
2020-11-23,"BC","Vancouver Coastal","Unknown",0,0.29
2020-11-23,"BC","Vancouver Coastal","Vancouver",108,111
2020-11-23,"BC","Vancouver Island","All",13,15.71
2020-11-23,"BC","Vancouver Island","Central Vancouver Island",6,10
2020-11-23,"BC","Vancouver Island","North Vancouver Island",1,1.29
2020-11-23,"BC","Vancouver Island","South Vancouver Island",6,4.43
2020-11-23,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-11-24,"BC","All","All",838,761.29
2020-11-24,"BC","Fraser","All",553,517
2020-11-24,"BC","Fraser","Fraser East",76,61.57
2020-11-24,"BC","Fraser","Fraser North",90,96.43
2020-11-24,"BC","Fraser","Fraser South",385,358.43
2020-11-24,"BC","Fraser","Unknown",2,0.57
2020-11-24,"BC","Interior","All",57,42.14
2020-11-24,"BC","Interior","East Kootenay",5,2.14
2020-11-24,"BC","Interior","Kootenay Boundary",1,0.57
2020-11-24,"BC","Interior","Okanagan",46,33.57
2020-11-24,"BC","Interior","Thompson Cariboo Shuswap",5,5.86
2020-11-24,"BC","Northern","All",41,24.29
2020-11-24,"BC","Northern","Northeast",3,4.57
2020-11-24,"BC","Northern","Northern Interior",22,14.86
2020-11-24,"BC","Northern","Northwest",16,4.86
2020-11-24,"BC","Northern","Unknown",0,0
2020-11-24,"BC","Vancouver Coastal","All",163,161.57
2020-11-24,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",36,33.71
2020-11-24,"BC","Vancouver Coastal","Richmond",24,18.57
2020-11-24,"BC","Vancouver Coastal","Unknown",0,0.29
2020-11-24,"BC","Vancouver Coastal","Vancouver",103,109
2020-11-24,"BC","Vancouver Island","All",24,16.29
2020-11-24,"BC","Vancouver Island","Central Vancouver Island",15,10
2020-11-24,"BC","Vancouver Island","North Vancouver Island",3,1.57
2020-11-24,"BC","Vancouver Island","South Vancouver Island",6,4.71
2020-11-24,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-11-25,"BC","All","All",880,763
2020-11-25,"BC","Fraser","All",604,520.57
2020-11-25,"BC","Fraser","Fraser East",67,61.43
2020-11-25,"BC","Fraser","Fraser North",99,97.14
2020-11-25,"BC","Fraser","Fraser South",438,361.57
2020-11-25,"BC","Fraser","Unknown",0,0.43
2020-11-25,"BC","Interior","All",64,46.29
2020-11-25,"BC","Interior","East Kootenay",6,2.57
2020-11-25,"BC","Interior","Kootenay Boundary",1,0.57
2020-11-25,"BC","Interior","Okanagan",55,37.14
2020-11-25,"BC","Interior","Thompson Cariboo Shuswap",2,6
2020-11-25,"BC","Northern","All",35,25.57
2020-11-25,"BC","Northern","Northeast",8,4.71
2020-11-25,"BC","Northern","Northern Interior",18,15.14
2020-11-25,"BC","Northern","Northwest",9,5.71
2020-11-25,"BC","Northern","Unknown",0,0
2020-11-25,"BC","Vancouver Coastal","All",154,152.86
2020-11-25,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",27,32.14
2020-11-25,"BC","Vancouver Coastal","Richmond",19,17.14
2020-11-25,"BC","Vancouver Coastal","Unknown",0,0
2020-11-25,"BC","Vancouver Coastal","Vancouver",108,103.57
2020-11-25,"BC","Vancouver Island","All",23,17.71
2020-11-25,"BC","Vancouver Island","Central Vancouver Island",12,10.43
2020-11-25,"BC","Vancouver Island","North Vancouver Island",7,2.43
2020-11-25,"BC","Vancouver Island","South Vancouver Island",4,4.86
2020-11-25,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-11-26,"BC","All","All",753,779.29
2020-11-26,"BC","Fraser","All",497,529.14
2020-11-26,"BC","Fraser","Fraser East",78,66.14
2020-11-26,"BC","Fraser","Fraser North",87,94
2020-11-26,"BC","Fraser","Fraser South",331,368.43
2020-11-26,"BC","Fraser","Unknown",1,0.57
2020-11-26,"BC","Interior","All",53,50.57
2020-11-26,"BC","Interior","East Kootenay",5,3.14
2020-11-26,"BC","Interior","Kootenay Boundary",1,0.71
2020-11-26,"BC","Interior","Okanagan",33,39.71
2020-11-26,"BC","Interior","Thompson Cariboo Shuswap",14,7
2020-11-26,"BC","Northern","All",20,26
2020-11-26,"BC","Northern","Northeast",7,5.29
2020-11-26,"BC","Northern","Northern Interior",11,15.43
2020-11-26,"BC","Northern","Northwest",2,5.29
2020-11-26,"BC","Northern","Unknown",0,0
2020-11-26,"BC","Vancouver Coastal","All",167,156
2020-11-26,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",35,32.14
2020-11-26,"BC","Vancouver Coastal","Richmond",13,16.71
2020-11-26,"BC","Vancouver Coastal","Unknown",0,0
2020-11-26,"BC","Vancouver Coastal","Vancouver",119,107.14
2020-11-26,"BC","Vancouver Island","All",16,17.57
2020-11-26,"BC","Vancouver Island","Central Vancouver Island",6,9.57
2020-11-26,"BC","Vancouver Island","North Vancouver Island",6,3.14
2020-11-26,"BC","Vancouver Island","South Vancouver Island",4,4.86
2020-11-26,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-11-27,"BC","All","All",702,747.29
2020-11-27,"BC","Fraser","All",413,495.29
2020-11-27,"BC","Fraser","Fraser East",61,65.29
2020-11-27,"BC","Fraser","Fraser North",71,87.43
2020-11-27,"BC","Fraser","Fraser South",279,341.71
2020-11-27,"BC","Fraser","Unknown",2,0.86
2020-11-27,"BC","Interior","All",85,57.86
2020-11-27,"BC","Interior","East Kootenay",6,3.29
2020-11-27,"BC","Interior","Kootenay Boundary",1,0.71
2020-11-27,"BC","Interior","Okanagan",62,44.57
2020-11-27,"BC","Interior","Thompson Cariboo Shuswap",16,9.29
2020-11-27,"BC","Northern","All",34,26.57
2020-11-27,"BC","Northern","Northeast",5,4.43
2020-11-27,"BC","Northern","Northern Interior",24,16.43
2020-11-27,"BC","Northern","Northwest",5,5.71
2020-11-27,"BC","Northern","Unknown",0,0
2020-11-27,"BC","Vancouver Coastal","All",148,149.14
2020-11-27,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",38,31.29
2020-11-27,"BC","Vancouver Coastal","Richmond",17,17.29
2020-11-27,"BC","Vancouver Coastal","Unknown",0,0
2020-11-27,"BC","Vancouver Coastal","Vancouver",93,100.57
2020-11-27,"BC","Vancouver Island","All",22,18.43
2020-11-27,"BC","Vancouver Island","Central Vancouver Island",10,9.43
2020-11-27,"BC","Vancouver Island","North Vancouver Island",6,3.71
2020-11-27,"BC","Vancouver Island","South Vancouver Island",6,5.29
2020-11-27,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-11-28,"BC","All","All",822,761.57
2020-11-28,"BC","Fraser","All",589,499.57
2020-11-28,"BC","Fraser","Fraser East",77,67.57
2020-11-28,"BC","Fraser","Fraser North",104,88.86
2020-11-28,"BC","Fraser","Fraser South",408,342.29
2020-11-28,"BC","Fraser","Unknown",0,0.86
2020-11-28,"BC","Interior","All",50,59.86
2020-11-28,"BC","Interior","East Kootenay",7,4.29
2020-11-28,"BC","Interior","Kootenay Boundary",2,1
2020-11-28,"BC","Interior","Okanagan",39,46
2020-11-28,"BC","Interior","Thompson Cariboo Shuswap",2,8.57
2020-11-28,"BC","Northern","All",28,28.14
2020-11-28,"BC","Northern","Northeast",5,4.57
2020-11-28,"BC","Northern","Northern Interior",13,17
2020-11-28,"BC","Northern","Northwest",10,6.57
2020-11-28,"BC","Northern","Unknown",0,0
2020-11-28,"BC","Vancouver Coastal","All",127,154
2020-11-28,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",21,32.29
2020-11-28,"BC","Vancouver Coastal","Richmond",15,17.57
2020-11-28,"BC","Vancouver Coastal","Unknown",2,0.29
2020-11-28,"BC","Vancouver Coastal","Vancouver",89,103.86
2020-11-28,"BC","Vancouver Island","All",28,20
2020-11-28,"BC","Vancouver Island","Central Vancouver Island",19,11.29
2020-11-28,"BC","Vancouver Island","North Vancouver Island",2,3.86
2020-11-28,"BC","Vancouver Island","South Vancouver Island",7,4.86
2020-11-28,"Out of Canada","Out of Canada","Out of Canada",1,0.29
2020-11-29,"BC","All","All",633,758.57
2020-11-29,"BC","Fraser","All",426,498.57
2020-11-29,"BC","Fraser","Fraser East",60,66.14
2020-11-29,"BC","Fraser","Fraser North",58,84.71
2020-11-29,"BC","Fraser","Fraser South",308,346.86
2020-11-29,"BC","Fraser","Unknown",0,0.86
2020-11-29,"BC","Interior","All",60,61.43
2020-11-29,"BC","Interior","East Kootenay",6,5
2020-11-29,"BC","Interior","Kootenay Boundary",0,1
2020-11-29,"BC","Interior","Okanagan",42,46
2020-11-29,"BC","Interior","Thompson Cariboo Shuswap",12,9.43
2020-11-29,"BC","Northern","All",11,27.43
2020-11-29,"BC","Northern","Northeast",3,4.71
2020-11-29,"BC","Northern","Northern Interior",6,16
2020-11-29,"BC","Northern","Northwest",2,6.71
2020-11-29,"BC","Northern","Unknown",0,0
2020-11-29,"BC","Vancouver Coastal","All",120,150.86
2020-11-29,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,32.29
2020-11-29,"BC","Vancouver Coastal","Richmond",10,16.86
2020-11-29,"BC","Vancouver Coastal","Unknown",0,0.29
2020-11-29,"BC","Vancouver Coastal","Vancouver",90,101.43
2020-11-29,"BC","Vancouver Island","All",16,20.29
2020-11-29,"BC","Vancouver Island","Central Vancouver Island",3,10.14
2020-11-29,"BC","Vancouver Island","North Vancouver Island",6,4.43
2020-11-29,"BC","Vancouver Island","South Vancouver Island",7,5.71
2020-11-29,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-11-30,"BC","All","All",535,737.57
2020-11-30,"BC","Fraser","All",281,480.43
2020-11-30,"BC","Fraser","Fraser East",70,69.86
2020-11-30,"BC","Fraser","Fraser North",45,79.14
2020-11-30,"BC","Fraser","Fraser South",166,330.71
2020-11-30,"BC","Fraser","Unknown",0,0.71
2020-11-30,"BC","Interior","All",80,64.14
2020-11-30,"BC","Interior","East Kootenay",2,5.29
2020-11-30,"BC","Interior","Kootenay Boundary",5,1.57
2020-11-30,"BC","Interior","Okanagan",66,49
2020-11-30,"BC","Interior","Thompson Cariboo Shuswap",7,8.29
2020-11-30,"BC","Northern","All",44,30.43
2020-11-30,"BC","Northern","Northeast",5,5.14
2020-11-30,"BC","Northern","Northern Interior",30,17.71
2020-11-30,"BC","Northern","Northwest",9,7.57
2020-11-30,"BC","Northern","Unknown",0,0
2020-11-30,"BC","Vancouver Coastal","All",120,142.71
2020-11-30,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",33,30
2020-11-30,"BC","Vancouver Coastal","Richmond",16,16.29
2020-11-30,"BC","Vancouver Coastal","Unknown",0,0.29
2020-11-30,"BC","Vancouver Coastal","Vancouver",71,96.14
2020-11-30,"BC","Vancouver Island","All",10,19.86
2020-11-30,"BC","Vancouver Island","Central Vancouver Island",6,10.14
2020-11-30,"BC","Vancouver Island","North Vancouver Island",2,4.57
2020-11-30,"BC","Vancouver Island","South Vancouver Island",2,5.14
2020-11-30,"Out of Canada","Out of Canada","Out of Canada",1,0.29
2020-12-01,"BC","All","All",776,728.71
2020-12-01,"BC","Fraser","All",494,472
2020-12-01,"BC","Fraser","Fraser East",97,72.86
2020-12-01,"BC","Fraser","Fraser North",81,77.86
2020-12-01,"BC","Fraser","Fraser South",316,320.86
2020-12-01,"BC","Fraser","Unknown",0,0.43
2020-12-01,"BC","Interior","All",79,67.29
2020-12-01,"BC","Interior","East Kootenay",4,5.14
2020-12-01,"BC","Interior","Kootenay Boundary",2,1.71
2020-12-01,"BC","Interior","Okanagan",65,51.71
2020-12-01,"BC","Interior","Thompson Cariboo Shuswap",8,8.71
2020-12-01,"BC","Northern","All",30,28.86
2020-12-01,"BC","Northern","Northeast",5,5.43
2020-12-01,"BC","Northern","Northern Interior",14,16.57
2020-12-01,"BC","Northern","Northwest",11,6.86
2020-12-01,"BC","Northern","Unknown",0,0
2020-12-01,"BC","Vancouver Coastal","All",157,141.86
2020-12-01,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",41,30.71
2020-12-01,"BC","Vancouver Coastal","Richmond",34,17.71
2020-12-01,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-01,"BC","Vancouver Coastal","Vancouver",82,93.14
2020-12-01,"BC","Vancouver Island","All",16,18.71
2020-12-01,"BC","Vancouver Island","Central Vancouver Island",7,9
2020-12-01,"BC","Vancouver Island","North Vancouver Island",2,4.43
2020-12-01,"BC","Vancouver Island","South Vancouver Island",7,5.29
2020-12-01,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2020-12-02,"BC","All","All",758,711.29
2020-12-02,"BC","Fraser","All",492,456
2020-12-02,"BC","Fraser","Fraser East",76,74.14
2020-12-02,"BC","Fraser","Fraser North",110,79.43
2020-12-02,"BC","Fraser","Fraser South",306,302
2020-12-02,"BC","Fraser","Unknown",0,0.43
2020-12-02,"BC","Interior","All",76,69
2020-12-02,"BC","Interior","East Kootenay",2,4.57
2020-12-02,"BC","Interior","Kootenay Boundary",2,1.86
2020-12-02,"BC","Interior","Okanagan",70,53.86
2020-12-02,"BC","Interior","Thompson Cariboo Shuswap",2,8.71
2020-12-02,"BC","Northern","All",44,30.14
2020-12-02,"BC","Northern","Northeast",8,5.43
2020-12-02,"BC","Northern","Northern Interior",32,18.57
2020-12-02,"BC","Northern","Northwest",4,6.14
2020-12-02,"BC","Northern","Unknown",0,0
2020-12-02,"BC","Vancouver Coastal","All",139,139.71
2020-12-02,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,29.71
2020-12-02,"BC","Vancouver Coastal","Richmond",12,16.71
2020-12-02,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-02,"BC","Vancouver Coastal","Vancouver",107,93
2020-12-02,"BC","Vancouver Island","All",7,16.43
2020-12-02,"BC","Vancouver Island","Central Vancouver Island",2,7.57
2020-12-02,"BC","Vancouver Island","North Vancouver Island",0,3.43
2020-12-02,"BC","Vancouver Island","South Vancouver Island",5,5.43
2020-12-02,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2020-12-03,"BC","All","All",681,701
2020-12-03,"BC","Fraser","All",430,446.43
2020-12-03,"BC","Fraser","Fraser East",66,72.43
2020-12-03,"BC","Fraser","Fraser North",84,79
2020-12-03,"BC","Fraser","Fraser South",280,294.71
2020-12-03,"BC","Fraser","Unknown",0,0.29
2020-12-03,"BC","Interior","All",73,71.86
2020-12-03,"BC","Interior","East Kootenay",4,4.43
2020-12-03,"BC","Interior","Kootenay Boundary",1,1.86
2020-12-03,"BC","Interior","Okanagan",63,58.14
2020-12-03,"BC","Interior","Thompson Cariboo Shuswap",5,7.43
2020-12-03,"BC","Northern","All",33,32
2020-12-03,"BC","Northern","Northeast",4,5
2020-12-03,"BC","Northern","Northern Interior",22,20.14
2020-12-03,"BC","Northern","Northwest",7,6.86
2020-12-03,"BC","Northern","Unknown",0,0
2020-12-03,"BC","Vancouver Coastal","All",131,134.57
2020-12-03,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",27,28.57
2020-12-03,"BC","Vancouver Coastal","Richmond",26,18.57
2020-12-03,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-03,"BC","Vancouver Coastal","Vancouver",78,87.14
2020-12-03,"BC","Vancouver Island","All",14,16.14
2020-12-03,"BC","Vancouver Island","Central Vancouver Island",5,7.43
2020-12-03,"BC","Vancouver Island","North Vancouver Island",1,2.71
2020-12-03,"BC","Vancouver Island","South Vancouver Island",8,6
2020-12-03,"Out of Canada","Out of Canada","Out of Canada",12,2
2020-12-04,"BC","All","All",585,684.29
2020-12-04,"BC","Fraser","All",351,437.57
2020-12-04,"BC","Fraser","Fraser East",56,71.71
2020-12-04,"BC","Fraser","Fraser North",75,79.57
2020-12-04,"BC","Fraser","Fraser South",220,286.29
2020-12-04,"BC","Fraser","Unknown",0,0
2020-12-04,"BC","Interior","All",67,69.29
2020-12-04,"BC","Interior","East Kootenay",2,3.86
2020-12-04,"BC","Interior","Kootenay Boundary",1,1.86
2020-12-04,"BC","Interior","Okanagan",55,57.14
2020-12-04,"BC","Interior","Thompson Cariboo Shuswap",9,6.43
2020-12-04,"BC","Northern","All",43,33.29
2020-12-04,"BC","Northern","Northeast",5,5
2020-12-04,"BC","Northern","Northern Interior",25,20.29
2020-12-04,"BC","Northern","Northwest",13,8
2020-12-04,"BC","Northern","Unknown",0,0
2020-12-04,"BC","Vancouver Coastal","All",111,129.29
2020-12-04,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",11,24.71
2020-12-04,"BC","Vancouver Coastal","Richmond",19,18.86
2020-12-04,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-04,"BC","Vancouver Coastal","Vancouver",81,85.43
2020-12-04,"BC","Vancouver Island","All",13,14.86
2020-12-04,"BC","Vancouver Island","Central Vancouver Island",1,6.14
2020-12-04,"BC","Vancouver Island","North Vancouver Island",7,2.86
2020-12-04,"BC","Vancouver Island","South Vancouver Island",5,5.86
2020-12-04,"Out of Canada","Out of Canada","Out of Canada",2,2.29
2020-12-05,"BC","All","All",773,677.29
2020-12-05,"BC","Fraser","All",517,427.29
2020-12-05,"BC","Fraser","Fraser East",99,74.86
2020-12-05,"BC","Fraser","Fraser North",117,81.43
2020-12-05,"BC","Fraser","Fraser South",301,271
2020-12-05,"BC","Fraser","Unknown",0,0
2020-12-05,"BC","Interior","All",86,74.43
